,FirstNight,Libros,Tasa_PickUP,TasaNoShow,TasaCancelación,Estancia_Promedio,ResvGorro
114,2018-08-23,44.0,0.774793388,0.039256198,0.134297521,3.2244094,64.94963744187932
115,2018-08-24,321.0,0.724196277,0.054145516,0.104060914,5.5151764000000005,469.0234380855141
116,2018-08-25,248.0,0.603305785,0.107438017,0.142332415,6.436131400000001,304.38652448955185
117,2018-08-26,157.0,0.767263427,0.039641944,0.143222506,6.1211735,228.2980363485253
118,2018-08-27,44.0,0.8249258159999999,0.077151335,0.091988131,6.1706667,67.28525537733952
119,2018-08-28,22.0,0.8671875,0.046875,0.140625,4.6987952,33.64675521850586
120,2018-08-29,22.0,0.548387097,0.09677419400000001,0.165898618,3.5306122,25.66358965061529
121,2018-08-30,44.0,0.8873720140000001,0.034129692999999996,0.146757679,4.2361963,68.43864319689558
122,2018-08-31,244.0,0.709942482,0.068200493,0.156121611,5.8185484,328.0754021837103
123,2018-09-01,316.0,0.653846154,0.090909091,0.141608392,6.4262009,407.8260548749169
124,2018-09-02,186.0,0.729268293,0.06097561,0.091463415,14.442960999999999,274.4066397170628
125,2018-09-03,53.0,0.8443708609999999,0.033112583,0.105960265,6.990740700000001,84.50002771268234
126,2018-09-04,32.0,0.913043478,0.034782609,0.095652174,5.366013099999999,53.4361863765778
127,2018-09-05,25.0,0.9616438359999999,0.032876712,0.054794521,3.8491049,44.829948308165896
128,2018-09-06,34.0,0.8472222220000001,0.037037037,0.078703704,4.2016807,55.71946918953049
129,2018-09-07,228.0,0.746961326,0.075138122,0.13038674,5.8869565,320.34737499760195
130,2018-09-08,225.0,0.638215325,0.09020368599999999,0.129970902,6.545893700000001,291.7638312217394
131,2018-09-09,172.0,0.7132616490000001,0.063321386,0.113500597,6.4637337,244.6928010409109
132,2018-09-10,48.0,0.794701987,0.023178808,0.162251656,5.5608309,70.49563584045424
133,2018-09-11,15.0,0.808333333,0.075,0.066666667,4.7647059,23.41791665398646
134,2018-09-12,40.0,0.9010989009999999,0.016483516,0.071428571,4.3592233,69.4483068578279
135,2018-09-13,40.0,0.8345752609999999,0.044709389,0.205663189,3.6011561000000003,55.68467925761568
136,2018-09-14,357.0,0.7575322809999999,0.068866571,0.134863702,5.0788913,505.4381037292112
137,2018-09-15,277.0,0.6520438679999999,0.07377866400000001,0.12462612199999999,6.5178218,371.0305823906237
138,2018-09-16,196.0,0.719072165,0.056701031,0.10824742300000001,6.2794872,283.4287572276835
139,2018-09-17,123.0,0.806338028,0.049295775,0.13028169,6.0253968,183.708044245339
140,2018-09-18,563.0,0.88,0.08,0.06,4.940678,915.3389119999998
141,2018-09-19,484.0,0.96744186,0.034883721,0.56744186,3.0353201000000003,397.53136433557694
142,2018-09-20,54.0,0.9477401129999999,0.088983051,0.21468926600000002,3.1128818,75.24761837062319
143,2018-09-21,218.0,0.7525562370000001,0.091002045,0.11247443800000001,5.6182903,308.22810251801366
144,2018-09-22,245.0,0.669483568,0.09765258199999999,0.119248826,6.861136999999999,325.06876697078087
145,2018-09-23,340.0,0.7201210290000001,0.049924357,0.1301059,7.195195200000001,483.35085578149955
146,2018-09-24,146.0,0.851301115,0.05204461,0.085501859,6.6343042,234.31529905527674
147,2018-09-25,91.0,0.929577465,0.014084507,0.08450704199999999,7.2815534,158.48870256670017
148,2018-09-26,140.0,0.172588832,0.00676819,0.040609137000000003,3.394822,156.4299791497066
149,2018-09-27,1097.0,0.9146341459999999,0.036585366,0.10569105699999999,3.9609928999999995,1809.6443867569012
150,2018-09-28,196.0,0.768518519,0.048611111,0.10416666699999999,5.956521700000001,295.42753879958815
151,2018-09-29,265.0,0.651769088,0.096834264,0.134078212,6.739449499999999,342.3271375449751
152,2018-09-30,150.0,0.726082578,0.055387714000000005,0.130916415,7.188565700000001,212.55335539695417
153,2018-10-01,97.0,0.7442528740000001,0.043103447999999996,0.149425287,6.3490814,137.70783118958892
154,2018-10-02,18.0,0.9439252340000001,0.03271028,0.20560747699999998,5.0791667,26.887088864337358
